poi_region,poi_name,poi_tag,img_rname,poi_desc
영광,영광불갑테마공원,"['#영광법성진숲쟁이', '#자연좋은곳', '#전라권', '#기차여행', '#아이와함께', '#연인과함께', '#가족여행', '#친구와함께', '#체험학습', '#관광지', '#영광여행', '#한옥', '#고택', '#국가민속문화재', '#문화재', '#영광문화재', '#유적', '#역사', '#영광향교', '#전라권', '#전라남도유형문화재', '#역사관광지', '#역사문화재', '#역사문화재', '#역사공부', '#역사속', '#체험', '#전라권', '#연흥사', '#관광지', '#전라남도여행', '#영광여행', '#문화시설', '#전라남도', '#영광군', '#군립도서관', '#영광문화원', '#독서', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#휴식하기', '#관광지', '#영광여행', '#영화독전', '#영화촬영지', '#영광영화촬영지', '#영화독전촬영지', '#일몰명소', '#영광일몰명소', '#관광지', '#영광여행', '#공원', '#영광공원', '#수변공원', '#불갑저수지', '#영광수변공원', '#문화시설', '#전라남도', '#영광군', '#향토문화', '#지역문화', '#친구와 함께', '#교육프로그램', '#체험프로그램', '#문화공간', '#역사', '#성산리지석묘군', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사문화재', '#역사공부', '#역사속', '#역사', '#역사관광지', '#역사문화재', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사여행', '#역사유적', '#역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ef8d063-5807-430b-853f-7c482f9c5233,"불갑사 사찰 입구에서 차량을 이용하여 약 5분 거리에 위치해 있는 불갑테마공원은 대부분은 수생단지로 조성되어 있다. 주차를 하고 공원에 들어서면 천년방아가 한눈에 들어온다.
영광군민과 이곳을 찾는 방문객들의 사랑과 행복이 영원히 지속되고 이곳에서 맺은 사랑의 언약은 천년을 이어간다는 의미를 담고 있는 직경 16m, 무개 85톤의 커다란 물레방아이다.
자전거를 타는 아이 조형물을 지나 수변의 데크길과 연못 수면 위 나무데크다리는 조용히 산책하기 좋은 곳이다.
여름이면 저수지에 핀 연꽃과 멀리 보이는 중첩된 산 색과 나무들이 눈앞에 시원하게 펼쳐지며, 가을이면 불갑사까지 피는 꽃무릇과 단풍으로 물든 산의 경치를 즐기며 한적하게 운치를 즐길 수 있는 곳이다.
천년방아 옆으로 인공폭포가 조성되어 있고 테마공원 내에는 연자방아, 디딜방아, 절구맷돌 등을 실물로 전시해 놓아 옛 조상들의 생활의 한 단면을 체험할 수 있는 공간도 조성되어 있다.
칠산갯길 300리 불갑사길을 따라 걸으면 불갑수변공원, 불가테마공원, 불갑사까지 모두 둘러볼 수 있으며 불갑저수지 주변으로 드라이브길이 조성되어 있다."
영광,영광문화원,"['#영광법성진숲쟁이', '#자연좋은곳', '#전라권', '#기차여행', '#아이와함께', '#연인과함께', '#가족여행', '#친구와함께', '#체험학습', '#관광지', '#영광여행', '#한옥', '#고택', '#국가민속문화재', '#문화재', '#영광문화재', '#유적', '#역사', '#영광향교', '#전라권', '#전라남도유형문화재', '#역사관광지', '#역사문화재', '#역사문화재', '#역사공부', '#역사속', '#체험', '#전라권', '#연흥사', '#관광지', '#전라남도여행', '#영광여행', '#문화시설', '#전라남도', '#영광군', '#군립도서관', '#영광문화원', '#독서', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#휴식하기', '#관광지', '#영광여행', '#영화독전', '#영화촬영지', '#영광영화촬영지', '#영화독전촬영지', '#일몰명소', '#영광일몰명소', '#관광지', '#영광여행', '#공원', '#영광공원', '#수변공원', '#불갑저수지', '#영광수변공원', '#문화시설', '#전라남도', '#영광군', '#향토문화', '#지역문화', '#친구와 함께', '#교육프로그램', '#체험프로그램', '#문화공간', '#역사', '#성산리지석묘군', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사문화재', '#역사공부', '#역사속', '#역사', '#역사관광지', '#역사문화재', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사여행', '#역사유적', '#역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24a51187-0b8e-4a0e-9431-0cb8f9fa2699,"1969년 설립된 영광문화원은 향토문화의 보존, 전승, 발굴 및 계발을 통한 지역 문화의 창달과 영광문화의 꽃을 키우는 마음으로 운영되고 있는 곳이다. 지역 문화학교, 문화 예술 초청 강연을 실시하는 등 지역 문화 창달을 위해 노력하고 있다.
영광문화원이 진행하는 문화 축제와 행사로는 옥당문화제, 법성포 단오제 등이 있다. 옥당문화제는 7만 군민의 문화행사로 글짓기, 그리기, 서예, 판소리 등을 통해 문화 예향의 군이라는 명성을 이어가는 축제이다. 법성포단오제는 조선 중기부터 시작하여 500여 년의 역사와 전통을 가진 유서 깊은 민속축제이다. 난장트기, 용왕제, 선유놀이 등이 국가중요무형문화재로 지정되며 대한민국을 대표하는 전통문화 축제로 자리매김하였다. 매년 단오를 전후하여 개최되며 국가중요무형문화재 행사뿐만 아니라 씨름대회, 민속놀이 등과 각종 체험행사가 펼쳐진다. 이를 통해 단오에 담긴 조상의 얼을 되새기며 전통문화 예술의 계승과 발전을 도모하고자 한다."
영광,영광 성산리지석묘군,"['#영광법성진숲쟁이', '#자연좋은곳', '#전라권', '#기차여행', '#아이와함께', '#연인과함께', '#가족여행', '#친구와함께', '#체험학습', '#관광지', '#영광여행', '#한옥', '#고택', '#국가민속문화재', '#문화재', '#영광문화재', '#유적', '#역사', '#영광향교', '#전라권', '#전라남도유형문화재', '#역사관광지', '#역사문화재', '#역사문화재', '#역사공부', '#역사속', '#체험', '#전라권', '#연흥사', '#관광지', '#전라남도여행', '#영광여행', '#문화시설', '#전라남도', '#영광군', '#군립도서관', '#영광문화원', '#독서', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#휴식하기', '#관광지', '#영광여행', '#영화독전', '#영화촬영지', '#영광영화촬영지', '#영화독전촬영지', '#일몰명소', '#영광일몰명소', '#관광지', '#영광여행', '#공원', '#영광공원', '#수변공원', '#불갑저수지', '#영광수변공원', '#문화시설', '#전라남도', '#영광군', '#향토문화', '#지역문화', '#친구와 함께', '#교육프로그램', '#체험프로그램', '#문화공간', '#역사', '#성산리지석묘군', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사문화재', '#역사공부', '#역사속', '#역사', '#역사관광지', '#역사문화재', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사여행', '#역사유적', '#역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f40b19f7-a125-4c64-8eb9-c4d03102f087,"청동기시대의 고인돌군으로 고인돌 45기가 4열을 이루면서 배치되어 있다. 낮은 구릉에 45기가 4열을 이루고 있는데, 이곳 주민들은 장기바우라고 부른다.
바둑판식 고인돌은 기둥형 받침돌이 있는 것과 없는 것으로 나뉘는데 이곳은 기둥형 받침돌을 사용한 고인돌과 받침돌 없는 것이 혼재되어 있다. 규모가 가장 큰 고인돌은 중심부에 위치해 있고 5개의 받침돌이 덮개돌을 돌아가며 받치고 있다. 이러한 형식은 전북 고창과 전남 영광, 함평, 장성 등 전남 서북부 지역에서만 보이는 특색 있는 형식이다.
이곳에서 차량 이동 2km 거리에 영광홍농테마식물원과 영광승마장이 위치해 있으며, 반대 방향인 성산리 쪽으로 가면 한빛원자력홍보관이 있다."
영광,영광법성진성,"['#영광법성진숲쟁이', '#자연좋은곳', '#전라권', '#기차여행', '#아이와함께', '#연인과함께', '#가족여행', '#친구와함께', '#체험학습', '#관광지', '#영광여행', '#한옥', '#고택', '#국가민속문화재', '#문화재', '#영광문화재', '#유적', '#역사', '#영광향교', '#전라권', '#전라남도유형문화재', '#역사관광지', '#역사문화재', '#역사문화재', '#역사공부', '#역사속', '#체험', '#전라권', '#연흥사', '#관광지', '#전라남도여행', '#영광여행', '#문화시설', '#전라남도', '#영광군', '#군립도서관', '#영광문화원', '#독서', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#휴식하기', '#관광지', '#영광여행', '#영화독전', '#영화촬영지', '#영광영화촬영지', '#영화독전촬영지', '#일몰명소', '#영광일몰명소', '#관광지', '#영광여행', '#공원', '#영광공원', '#수변공원', '#불갑저수지', '#영광수변공원', '#문화시설', '#전라남도', '#영광군', '#향토문화', '#지역문화', '#친구와 함께', '#교육프로그램', '#체험프로그램', '#문화공간', '#역사', '#성산리지석묘군', '#역사유적지', '#전라권', '#전라남도기념물', '#관광지', '#역사문화재', '#역사공부', '#역사속', '#역사', '#역사관광지', '#역사문화재', '#역사관광지', '#역사문화재', '#역사공부', '#역사속', '#역사여행', '#역사유적', '#역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=af874693-8e29-4baf-8e7a-610fedd3cf13,"법성진성은 국방상 중요한 포구이자 전라도 일대 세곡을 모았던 법성창을 방어하기 위해 조선 중종 9년 (1514) 인의산에 돌을 쌓아 만들었다. 법성진성은 축성 초기에는 성벽의 둘레가 800여 m이었으나 현재 남아 있는 성벽의 길이는 약 460m이며 북벽은 전구간이 서쪽과 동쪽은 일부구간만 확인된다. 법성진성은 본래 상동문, 하동문, 서문, 남문 등 4대 문을 모두 갖춘 성이었다.
그러나 문루는 지금 모두 사라지고 자취만 남아있다. 성안에는 과거 수군진의 남문, 객사, 동헌, 군기고 등도 있었다고 한다. 성 안에서는 기와류, 자기류, 토기류 등 조선시대에 해당하는 유물들이 출토되었다.
한편 성벽에는 성을 쌓기 위해 동원된 전라도 관내의 군현명과 쌓은 길이, 축성 책임자, 재정 담당자 등의 이름이 새겨져 있다. 글에 나타난 내용을 통해 인원 동원은 물론 성의 축조와 관련한 당시의 제도 등을 파악할 수 있어 조선시대 진성을 연구하는데 매우 귀중한 자료로 역사적·학술적 가치가 크다. 법성진성에서 백제불교최초도래지까지 숲쟁이 공원, 숲쟁이 꽃동산으로 연결되어 있어 연계 방문하기 좋으며, 도보 7분 거리에 법성포 굴비거리가 있다."
영광,우리삶문화옥당박물관,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=065a7eb2-164c-4b13-a19c-33564db6144b,"영광은 역사적으로 백제 최초로 불교를 전파하였던 지역이며 한국의 토착종교인 원불교가 탄생한 곳이기도 하다. 불갑사와 지석묘군, 내산서원 등 문화 유산뿐만 아니라 영광굴비로도 유명하다. 이러한 영광의 뿌리 깊은 문화와 역사를 재 조명하고 널리 알리고자 개관한 우리삶문화옥당박물관은 영광 지역민의 문화를 향유할 수 있는 공간으로 자리 잡고 있다.
우리삶 문화실에서는 한반도에서의 우리 조상들의 삶과 관련된 영광 출토 유물들을 관람할 수 있으며 세계 문화유산을 함께 소개한다. 옥당 인물실은 영광을 빛낸 인물들 중 성리학, 종교, 예술 분야에 뛰어난 인물을 선정하여 그들의 삶을 둘러보는 콘텐츠를 운영하고 있으며, 용무당은 역사와 유물과 역사적 인물을 통해 영광의 역사를 체험하고 배울 수 있는 공간이다.
현재 우리삶문화옥당박물관은 고고민속유물, 불상, 카메라 음향장비등 인간삶의 다양한 문화요소를 간직한 유물을 전시, 관리하고 있다. 특히 이미지 언어로서의 카메라 음향장비를 전시하고 있으며, 이와 연계한 다양한 체험프로그램도 운영하고 있다."
영광,영광대교,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9fef9669-70aa-422c-a0e3-76b754a86a20,"전남 영광군 백수읍과 홍농읍을 잇는 다리로 2016년 3월 25일에 완공된 다리다. 주탑과 주탑 간 거리인 주경간장이 320m에 달한다. 영광대교 완공으로 지역 간의 이동이 활발해지면서 지역발전에 큰 도움을 주고 있으며, 인근 유명 관광지의 진입이 용이해져 관광 산업에도 많은 도움을 주고 있는 다리다."
영광,불갑사(영광),"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=49ec31fe-860b-4aef-aa66-849f39cade15,"영광군에 위치한 불갑산 기슭에 자리 잡은 사찰로 상사화로 유명한 한 곳이다. 대한불교조계종 제18교구 본사 백양사의 말사로 백제 침류왕(384년) 때 마라난타가 백제에 불교를 전래하면서 제일 처음 지은 불법도량이라는 점을 반영하여 불갑사라 하였다. 천왕문 안에는 신라 진흥왕 때 연기조사가 목각하고 고종 1년에 설두선사가 불갑사를 중수하면서 폐사된 전북 무장연기사에서 옮겨왔다고 전해지는 사천왕상이 모셔져 있다.
불갑사는 통일신라시대인 8세기 후반에 중창하였고, 고려 후기에 각진국사가 머무르면서 크게 중창하였는데 당시 수백 명의 승려가 머물렀으며 사전(寺田)이 10리 밖까지 이어졌다고 한다.
현존하는 건물 중 문화재는 조선 중기 이후의 양식을 그대로 간직한 대웅전(보물)과 천왕문(전라남도 유형문화재)등이 있다.이외에 각진국사가 심었다고 전해지는 수령이 700년 정도 된 참식나무(천연기념물)가 있다.
불갑사는 울창한 산과 멸종 위기인 희귀 야생식물인 노량 상사화도 볼 수 있으며, 붉은 꽃무릇이 군락을 이루고 있는 아름다운 가을 여행지이기도 하다."
영광,영광노을전시관,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5ef50099-0cff-448a-96dd-00e0faf781cd,"2009.3.8 개관하여 운영중인 노을전시관은 천혜의 자연경관이 빼어난 “한국의 아름다운 길 100선” 가운데 9번째로 꼽히는 백수해안도로에 위치하여 찾아오는 관광객에게 영광 노을의 아름다움을 선사하고, 빛의 과학적 이해를 도울 수 있는 학습장의 역할도 하고 있다."
영광,지내들옹기돌탑공원,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=51c992fe-ef5c-4b78-b9bd-33bb5c2d89e5,"영광 지내들옹기돌탑공원에 설치된 옹기는 2,700여개로 2010년 말 군남면 인구와 같은 숫자로서 모든 면민이 하나되어 축제에 참여한다는 의미와 농가 주소득원이 될 보리를 옹기에 가득채워 잘사는 지역으로 만들자는 의미도 함께 포함하고 있다.
면내 각 지역에서 채집한 자연석으로 세운 돌탑과 돌탑 위 항아리가 어울려 호롱불 형상을 하고 있는데 이는 군남면과 면민들이 영원토록 불을 밝히면서 변치 않는 추억의 고향으로 가꾸겠다는 의지의 표현이다.
공원에 들어서면 입구에서 부터 길을 따라 수많은 옹기가 세워져 있고 깔끔하게 정리된 넓은 잔디밭 끝자락에 세워져 있는 8개의 돌탑이 이색적인 풍경을 보여주며 공원 산책길과 화단등이 깔끔하게 조성되어 있어 정성스러운 관리의 손길이 느껴지는 곳이다.
입구를 지나면 공원을 둘러싼 산책로가 나오고 공원 주변으로 논과 밭이 시원스럽게 펼쳐진다. 매년 5월 찰보리를 파종하는 시기가 되어 들판이 온통 초록으로 물들면 이곳에서 [영광찰보리문화축제]가 열린다.
규모가 큰 공원은 아니지만 부담없이 산책을 즐기고 옹기돌탑의 이색적인 조형성이 재미있으며 바로 옆의 논과 밭의 풍경이 시골의 정취에 흠뻑 빠지게 하는 공원이다.
축제에 관한 자세한 내용은 영광군 SNS와 네이버 블로거, 유튜브를 통해 일정과 축제에 대한 정보가 안내된다."
영광,상사화피는마을,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d4be503-0574-4cd7-bebb-067c2497b28d,"광주에서 차량으로 30분 거리에 위치한 상사화피는마을은 영광 9경 중 하나인 불갑사 가는 입구에 조성된 체험마을이다.
시골 어머니들이 직접 수확하여 요리한 계절음식 엄니밥상, 전국에 하나밖에 없는 상사화빵이 있는 카페 비꽃과 항토와 편백나무로 지어진 숙박 휴 펜션이 있어 식사와 음료와 숙박까지 해결할 수 있다.
엄니밥상에서는 지역 친환경농산물로 정성껏 지은 뷔페 식사를 할 수 있으며 카페 비꽃에서는 주변 경치를 감상하며 음료를 즐길 수 있다.
상사화가 피는 가을이 되면 상사화피는 마을과 차량으로 5분 거리의 불갑사 주변은 붉게 피는 상사화를 보기 위해 많은 여행객으로 붐비며, 가을뿐만 아니라 불갑저수지와 불갑테마공원과 인접하여 있고 해가 지면 불갑테마공원의 조명이 켜지며 불갑저수지와 어우러지는 아름다운 야간 조명을 즐기기 위해 방문하기 좋다. 도자기 만들기 체험, 전례놀이 체험, 다도체험, 목공예 체험 등이 마련되어 있어 1박을 하면서 불갑사와 불갑 저수지를 둘러보고 밤이 되면 불갑테마공원의 야경을 바라보며 휴식을 즐기는 것도 좋다.
또한, 날씨가 좋으면 하천 자전거여행, 숲체험 등 야외에서 즐길 수 있는 체험도 가능하다. 이곳에서 살고 있는 20여마리의 고양이들의 애교를 보는 것도 하나의 즐거움이다."
영광,설도항,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6caeb3da-a562-4e3c-975f-32744affc1b9,"설도항은 전남 영광군 염산면에 위치한 작은 항구로, 염산면이라는 이름에서 유추할 수 있든 소금이 많이 생산되는 곳이다. 이런 이유로 염산면은 소금과 더불어 천일염으로 만든 젓갈도 유명해, 설도항에 위치한 설도젓갈타운이 큰 규모로 운영 중이다. 또한 바닷가로는 수산물 판매센터도 있어 영광 앞바다에서 잡힌 신선한 해산물을 구매하고 맛보려는 관광객으로 붐비는 항구이다. 계절별로 잡히는 다양한 활어와 꽃게, 낙지, 왕새우 등을 저렴하게 구매해 맛볼 수 있도록 벤치도 마련되어 있다. 설도항의 수산물과 젓갈이 신선하고 저렴해 특히 단골 손님과 관광객이 많이 찾는 곳이다."
영광,향화도선착장,"['#문화시설', '#영광여행', '#박물관', '#영광박물관', '#체험학습', '#영광체험학습', '#전시관', '#영광전시관', '#관광지', '#역사', '#관광지', '#불교', '#불교사찰', '#한국불교', '#종교', '#사찰', '#사찰여행', '#휴식하기좋은곳', '#휴식공간', '#휴식여행', '#노을전시관', '#전라권', '#해맞이&해돋이&해넘이여행', '#전시관', '#자연좋은곳', '#바다풍경', '#문화시설', '#경치좋은곳', '#관광지', '#영광여행', '#공원', '#영광공원', '#돌탑공원', '#영광찰보리문화축제', '#이색공원', '#관광지', '#영광여행', '#체험마을', '#영광체험마을', '#영광숙소', '#펜션', '#불갑저수지', '#불갑테마공원', '#관광지', '#설도항', '#설도젓갈타운', '#수산물센터', '#영광항구', '#영광여행', '#영광가볼만한곳', '#영광수산시장', '#관광지', '#향화도선착장', '#향화도', '#칠산대교', '#영광칠산타워', '#영광노을명소', '#영광여행', '#영광낚시명소', '#영광전망대', '#관광지', '#영광여행', '#연꽃', '#원불교', '#원불교성지', '#드라이브코스', '#영광드라이브코스', '#관광지', '#전라남도여행', '#영광여행', '#영광9경', '#걷기여행', '#힐링여행', '#영광공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d75010ae-0d99-4f2a-ab3f-bc83ddc0e0bb,"과거에는 갯벌로 연결된 섬이었으나 현재는 간척지로 육지와 연결된 향화도에 있는 향화도선착장은 낚시를 즐기는 이들에게는 유명한 명소이다. 특히 붕장어와 갑오징어를 잡으러 오는 낚시인이 많다. 향화도선착장에는 영광 칠산타워가 있어 칠산대교와 인근의 섬과 바다 풍경을 한눈에 감상할 수 있다. 전남에서 가장 높은 111m의 높이를 자랑하는 전망대로, 영광군의 11개 읍면이 하나로 화합한다는 의미를 지니고 있다. 칠산대교는 영광군과 바다 건너 무안군 해제면을 잇는 다리로, 이전에는 무려 62km를 돌아서 가야 했던 거리를 단 3km로 줄여 줬다. 이로 인해 칠산대교를 이용해 무안과 신안의 구석구석을 여행하기가 편해졌다. 노을과 칠산대교의 멋진 야경을 감상하기 위해 향화도선착장을 찾는 경우도 많다."
